"Customer.Lifetime.Value","Response","Income","Monthly.Premium.Auto","Months.Since.Last.Claim","Months.Since.Policy.Inception","Total.Claim.Amount","New.Response","Coverage_Extended","Coverage_Premium","EmploymentStatus_Employed","EmploymentStatus_Medical Leave","EmploymentStatus_Retired","EmploymentStatus_Unemployed","Gender_M","Location.Code_Suburban","Location.Code_Urban","Marital.Status_Married","Marital.Status_Single","Policy.Type_Personal Auto","Policy.Type_Special Auto","Sales.Channel_Branch","Sales.Channel_Call Center","Sales.Channel_Web","Vehicle.Size_Medsize","Vehicle.Size_Small","Num.of.Complaints_More than 3","New.Num.of.Policies_2","New.Num.of.Policies_More than 2","New.Car.Class_Mid.Class Vehicle","New.Car.Class_Normal Vehicle","New.Education_High School or Below","New.Education_Higher Master"
2360.602,"No",0,65,14,5,468,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
3023.887,"No",28383,81,11,20,258.1094,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
10926.69,"No",29418,274,23,31,1972.8,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5325.725,"Yes",0,73,17,44,496.4748,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
9915.902,"No",30604,131,35,76,984.1703,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5017.611,"No",91804,62,18,32,388.8029,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8625.837,"No",50446,74,28,50,355.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0
8432.519,"No",87728,70,24,65,201.5899,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2642.932,"No",58729,68,2,67,94.84508,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3097.916,"No",0,89,16,59,427.2,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
19837.31,"No",0,67,22,0,321.6,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
2869.744,"No",21234,73,8,23,378.3337,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4927.068,"No",0,73,30,29,751.927,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4285.576,"No",47823,108,26,71,518.4,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8874.551,"No",84731,110,11,32,226.7382,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2578.836,"No",59974,65,23,5,127.2331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
6921,"No",67534,87,2,55,104.9057,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2349.957,"No",0,70,21,5,716.6728,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4027.704,"No",27782,103,20,54,517.1009,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8481.311,"No",67197,74,29,18,275.6085,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
5191.446,"No",86451,65,0,99,7.793078,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
3572.491,"No",56768,92,11,57,441.6,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4869.241,"No",55593,61,13,52,9.050204,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
10395.71,"No",0,95,22,59,337.7977,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5297.919,"No",66203,66,15,38,130.6973,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
8750.71,"No",25806,110,20,43,528,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
14941.9,"No",22978,190,8,53,912,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6503.397,"Yes",22081,84,1,9,451.6703,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
10110.96,"No",96506,124,4,22,504.514,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6459.641,"No",23235,82,32,46,483.482,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2769.252,"No",40506,70,14,98,113.7247,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
6778.845,"No",0,96,2,84,460.8,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
4492.518,"No",0,65,8,81,312,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
5733.214,"No",79955,71,10,5,142.9323,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
3230.577,"Yes",62873,81,0,41,207.7519,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6314.492,"No",66947,78,13,12,374.4,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
6013.738,"No",25646,83,14,92,377.9174,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
2180.084,"No",0,64,14,96,460.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
20096.89,"Yes",92766,71,17,15,379.0291,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
5568.948,"Yes",0,79,21,53,407.4402,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
51426.25,"No",84650,185,13,39,660.4743,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
8079.833,"No",13050,102,1,77,734.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2674.731,"Yes",56342,69,12,89,331.2,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12421.86,"No",58781,106,31,37,502.4611,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2311.118,"No",0,68,0,45,489.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
10255.8,"No",0,102,17,77,734.4,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
22103.51,"Yes",0,102,35,48,489.6,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
2962.983,"No",71809,74,14,3,78.24846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5764.862,"No",40238,73,17,88,350.4,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4700.421,"No",0,70,2,33,504,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4669.227,"Yes",76157,116,15,80,556.8,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
5384.015,"No",30514,72,3,87,154.0496,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
7505.768,"No",44485,62,5,74,79.89385,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
10551.15,"No",50941,69,17,46,331.2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
25900.2,"No",53105,110,6,65,365.3614,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
51016.07,"No",25167,140,3,76,422.4943,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3575.041,"No",30244,92,11,72,383.1106,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
11638.9,"Yes",25370,102,10,77,489.6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
14050.17,"No",0,73,8,71,350.4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
2379.826,"No",69202,61,33,12,292.8,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5460.373,"No",31530,69,24,47,331.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
6269.592,"No",61040,78,21,9,391.9426,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
8709.848,"No",85185,107,26,91,166.5028,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5024.778,"No",78772,62,9,47,86.27455,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
12515.18,"No",0,63,35,15,577.5755,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
22325.83,"No",99241,70,22,27,48.30412,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3059.056,"No",0,83,29,52,197.4989,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
6698.974,"No",21114,180,7,59,864,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5479.555,"Yes",56005,68,31,30,326.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2472.469,"Yes",63860,62,26,81,208.5982,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
58207.13,"No",29295,219,25,50,1328.839,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3430.317,"No",54339,86,10,52,10.47831,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2396.219,"Yes",0,66,6,71,433.1603,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5964.345,"No",98078,73,5,79,418.6894,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2605.6,"No",20592,71,15,81,195.1533,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
4758.192,"No",72805,62,13,34,365.4668,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
5154.051,"No",55645,129,23,33,619.2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
2805.176,"No",98859,70,3,57,504,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
4250.283,"Yes",0,61,17,1,292.8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
7247.737,"No",23541,62,12,38,98.92387,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5008.79,"No",0,73,4,0,350.4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5821.787,"No",60087,74,21,23,355.2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
18898.33,"No",0,132,23,33,1405.293,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4756.913,"No",48938,121,23,20,580.8,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8083.918,"No",31506,102,23,50,601.0746,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
7417.406,"No",67454,185,3,71,1332,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2538.626,"Yes",18608,71,13,24,340.8,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
2432.958,"No",28519,61,9,94,111.8653,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4170.687,"Yes",29462,107,28,23,513.6,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2489.662,"No",0,74,3,64,532.8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
3758.951,"No",58300,94,25,55,24.04838,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
42389.01,"No",82554,132,6,15,154.7495,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
29830.39,"No",0,102,10,85,489.6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
26134.91,"No",0,111,1,72,673.2628,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
2453.571,"Yes",29735,69,3,92,331.2,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2855.926,"No",50738,71,11,48,344.4706,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5771.61,"No",65709,72,33,77,12.94513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
8098.511,"No",0,123,22,25,885.6,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3432.961,"No",0,95,16,28,456,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9408.344,"No",0,85,11,27,408,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5595.971,"No",19651,72,3,68,345.6,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
7260.834,"No",0,72,18,25,744.0267,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
13438.04,"No",69693,112,34,62,537.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
7324.285,"No",0,104,10,74,1114.093,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0
2357.802,"No",0,65,5,59,294.5024,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
2671.296,"No",45525,66,1,41,316.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2938.815,"No",96765,72,28,61,216.0109,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
4911.003,"No",32903,64,4,41,98.33116,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
5498.941,"Yes",22520,73,17,64,350.4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4757.243,"No",67486,118,3,26,529.4938,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2926.886,"No",92381,72,24,27,234.7747,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
8509.851,"Yes",26057,74,3,63,523.8888,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
9928.986,"No",75716,247,2,32,562.0886,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
10089.79,"No",63657,128,1,26,614.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
5073.282,"Yes",57709,125,10,26,600,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
16301.97,"Yes",19614,85,21,32,574.024,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
3360.27,"No",75216,84,23,39,65.80333,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7907.133,"No",24666,101,32,51,151.8356,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
28328.47,"No",20799,111,20,28,388.9952,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
4467.705,"No",0,64,10,34,307.2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
9035.671,"Yes",34337,113,20,44,542.4,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5364.469,"No",53562,135,24,35,589.6289,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
2706.606,"No",22664,73,0,8,350.4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6167.854,"No",27289,158,4,78,758.4,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2476.046,"No",54831,61,7,45,136.2171,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3056.991,"No",78310,76,4,24,364.8,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5217.513,"Yes",39854,66,6,4,261.9305,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
6744.191,"No",0,90,3,74,547.9126,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
15739.92,"No",48096,131,10,3,450.0903,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
7153.672,"No",59522,89,0,8,427.2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
8263.482,"No",0,79,11,45,46.46462,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3142.74,"No",43285,83,35,77,265.7427,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2691.597,"No",33104,70,10,23,336,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2500.837,"No",56172,64,0,74,307.2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3728.873,"No",83632,94,7,86,216.8395,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
2937.166,"No",0,81,16,69,388.8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
10391.78,"No",81439,90,25,40,108.1189,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2994.352,"No",55911,74,7,40,187.9343,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
14203.62,"No",90456,71,26,40,165.0578,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4490.549,"No",0,64,13,11,254.4046,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
10963.96,"Yes",55687,276,33,91,1324.8,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3508.57,"Yes",20978,98,19,96,1176.279,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4942.874,"No",82093,62,17,3,266.9325,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
6218.663,"No",51944,156,12,96,748.8,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6156.364,"No",78824,77,10,12,267.6994,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
21423.64,"Yes",0,65,9,31,312,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5926.729,"Yes",23091,96,28,90,460.8,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
10295.47,"No",24723,129,20,0,619.2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2710.811,"No",31998,69,31,70,331.2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3363.004,"No",80138,83,3,33,209.4273,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3122.984,"No",72916,80,25,72,384,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
6220.765,"No",0,65,5,63,468,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3455.172,"No",0,91,16,63,681.039,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
11855.14,"No",0,170,10,74,1227.492,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
7163.797,"No",44527,94,20,91,286.96,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3157.552,"No",46655,82,27,20,336.8926,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8336.084,"No",0,67,10,50,445.2651,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5809.262,"No",26975,73,14,59,548.3337,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10016.29,"No",62900,62,3,12,83.89733,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
4914.731,"No",14232,64,13,1,307.2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2750.541,"No",34200,70,27,15,167.2959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5677.31,"No",0,77,13,57,369.6,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2393.117,"No",22981,69,30,8,16.80116,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8126.766,"No",14616,107,22,73,513.6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2774.8,"No",0,74,4,30,355.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
4300.901,"No",88590,107,0,57,41.72154,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5221.145,"No",60445,65,8,53,279.4504,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
12383.53,"No",40602,105,14,84,459.8959,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
7680.748,"No",66795,64,14,71,238.032,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
4014.453,"Yes",37384,99,9,17,475.2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4250.283,"Yes",0,61,17,1,292.8,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
4624.558,"No",28264,61,22,12,167.8899,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
27789.69,"Yes",33806,89,32,59,395.7297,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
7345.897,"No",79980,91,22,75,629.8207,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
5323.866,"No",64706,135,0,30,77.12969,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4426.097,"No",29660,112,29,71,334.1339,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6852.364,"No",26313,87,6,77,417.6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3534.338,"No",19861,93,27,21,446.4,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4349.309,"Yes",75648,108,28,10,112.6609,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29676.81,"No",33992,194,15,46,931.2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
24238.66,"No",0,109,19,49,784.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
11638.9,"Yes",25370,102,10,77,489.6,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
13559.39,"No",98036,113,18,92,662.4448,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4282.948,"Yes",40864,109,16,70,166.9377,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9144.856,"No",21150,116,8,1,833.4171,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
